date,rolling_exposure,rolling_trade_density,rolling_sharpe,rolling_drawdown
2022-08-24,68.25396825396825,55.0,0.818155947511739,-0.35535102618849523
2022-08-25,67.85714285714286,56.0,0.8316827069547547,-0.35535102618849523
2022-08-26,67.85714285714286,57.0,0.892363716159801,-0.35535102618849523
2022-08-29,67.46031746031747,58.0,0.85974641422286,-0.35535102618849523
2022-08-30,67.06349206349206,58.0,0.9013125123816471,-0.35535102618849523
2022-08-31,66.66666666666666,58.0,0.8494511774732775,-0.35535102618849523
2022-09-01,66.26984126984127,58.0,0.8287451431143782,-0.35535102618849523
2022-09-02,66.26984126984127,59.0,0.843513845280997,-0.35535102618849523
2022-09-05,66.26984126984127,59.0,0.8531478989427245,-0.35535102618849523
2022-09-06,65.87301587301587,60.0,0.8456026206528363,-0.35535102618849523
2022-09-07,65.87301587301587,61.0,0.7159049145922485,-0.35535102618849523
2022-09-08,65.87301587301587,61.0,0.7979310268992659,-0.35535102618849523
2022-09-09,65.87301587301587,61.0,0.8837722192874486,-0.35535102618849523
2022-09-12,65.87301587301587,61.0,0.8541756567195274,-0.35535102618849523
2022-09-13,65.87301587301587,61.0,0.8541756567195274,-0.35535102618849523
2022-09-14,65.47619047619048,60.0,0.8826244242973971,-0.35535102618849523
2022-09-15,65.07936507936508,60.0,0.9306960845736303,-0.35535102618849523
2022-09-16,65.47619047619048,60.0,0.9449478943630665,-0.35535102618849523
2022-09-19,65.87301587301587,60.0,0.9629697504836674,-0.35535102618849523
2022-09-20,66.26984126984127,60.0,0.9239788201500805,-0.35535102618849523
2022-09-21,66.26984126984127,59.0,0.8707287735249384,-0.35535102618849523
2022-09-22,66.66666666666666,58.0,0.8888625856828711,-0.35535102618849523
2022-09-23,66.66666666666666,57.0,0.8033204153992854,-0.35535102618849523
2022-09-26,67.06349206349206,56.0,0.7408834631170814,-0.35535102618849523
2022-09-27,67.46031746031747,56.0,0.8055478934502333,-0.35535102618849523
2022-09-28,67.85714285714286,56.0,0.8912267871016393,-0.35535102618849523
2022-09-29,67.85714285714286,57.0,0.8908495428039724,-0.35535102618849523
2022-09-30,67.85714285714286,57.0,0.8908495428039724,-0.35535102618849523
2022-10-03,67.85714285714286,57.0,0.8908495428039724,-0.35535102618849523
2022-10-04,68.25396825396825,58.0,0.9703887291051604,-0.35535102618849523
2022-10-05,68.65079365079364,59.0,0.9258724475718363,-0.35535102618849523
2022-10-06,69.04761904761905,59.0,0.897356476797733,-0.35535102618849523
2022-10-07,69.44444444444444,59.0,0.8011949749905233,-0.35535102618849523
2022-10-10,69.84126984126983,59.0,0.84437629914894,-0.35535102618849523
2022-10-11,70.23809523809523,59.0,0.892465289021165,-0.35535102618849523
2022-10-12,70.63492063492063,59.0,0.9398997201814965,-0.35535102618849523
2022-10-13,70.63492063492063,60.0,0.9395268993698143,-0.35535102618849523
2022-10-14,70.63492063492063,60.0,1.002073598885239,-0.35535102618849523
2022-10-17,70.23809523809523,61.0,1.055388403093939,-0.35535102618849523
2022-10-18,70.23809523809523,62.0,1.0186129166344573,-0.35535102618849523
2022-10-19,70.23809523809523,62.0,1.0801430343540792,-0.35535102618849523
2022-10-20,69.84126984126983,63.0,1.0509234817541548,-0.35535102618849523
2022-10-21,69.44444444444444,63.0,1.050630988711025,-0.35535102618849523
2022-10-24,69.44444444444444,64.0,1.1273453829559275,-0.35535102618849523
2022-10-25,69.84126984126983,63.0,1.1346292609203483,-0.35535102618849523
2022-10-26,69.84126984126983,62.0,1.2616730985575864,-0.35535102618849523
2022-10-27,69.84126984126983,62.0,1.2616730985575864,-0.35535102618849523
2022-10-28,70.23809523809523,63.0,1.2913380442928957,-0.35535102618849523
2022-10-31,70.23809523809523,64.0,1.2909637503299265,-0.35535102618849523
2022-11-01,69.84126984126983,63.0,1.284422630980822,-0.35535102618849523
2022-11-02,69.84126984126983,64.0,1.2645937033734427,-0.35535102618849523
2022-11-03,69.84126984126983,64.0,1.305908527942971,-0.35535102618849523
2022-11-04,69.84126984126983,65.0,1.3893029775360775,-0.35535102618849523
2022-11-07,69.44444444444444,66.0,1.4567516721045262,-0.35535102618849523
2022-11-08,69.04761904761905,66.0,1.4275983422883527,-0.35535102618849523
2022-11-09,69.04761904761905,67.0,1.4285801609179676,-0.35535102618849523
2022-11-10,68.65079365079364,68.0,1.4030901516124006,-0.35535102618849523
2022-11-11,68.65079365079364,69.0,1.3848257045318637,-0.35535102618849523
2022-11-14,68.65079365079364,69.0,1.3091167126574406,-0.35535102618849523
2022-11-15,68.25396825396825,70.0,1.309650518578492,-0.35535102618849523
2022-11-16,68.25396825396825,71.0,1.6381891099840273,-0.35535102618849523
2022-11-17,68.65079365079364,70.0,1.5465959036981727,-0.35535102618849523
2022-11-18,69.04761904761905,70.0,1.4814651770162528,-0.35535102618849523
2022-11-21,69.44444444444444,70.0,1.4764355105276779,-0.35535102618849523
2022-11-22,69.84126984126983,70.0,1.5027824420319524,-0.35535102618849523
2022-11-23,70.23809523809523,70.0,1.4114474713457235,-0.35535102618849523
2022-11-24,70.63492063492063,70.0,1.4093383790186669,-0.35535102618849523
2022-11-25,70.63492063492063,69.0,1.4442971575921464,-0.35535102618849523
2022-11-28,70.63492063492063,69.0,1.443708696417951,-0.35535102618849523
2022-11-29,70.63492063492063,69.0,1.3927418792807071,-0.35535102618849523
2022-11-30,70.63492063492063,69.0,1.4966751705571055,-0.35535102618849523
2022-12-01,70.63492063492063,69.0,1.468475529351021,-0.35535102618849523
2022-12-02,70.63492063492063,69.0,1.405190416711778,-0.35535102618849523
2022-12-05,70.63492063492063,69.0,1.3198683460932412,-0.35535102618849523
2022-12-06,70.63492063492063,69.0,1.2507973433548556,-0.35535102618849523
2022-12-07,70.63492063492063,69.0,1.1289324441113306,-0.35535102618849523
2022-12-08,70.63492063492063,69.0,1.0283798076491766,-0.35535102618849523
2022-12-09,70.63492063492063,69.0,1.1182545149259633,-0.35535102618849523
2022-12-12,71.03174603174604,68.0,1.179624297747703,-0.35535102618849523
2022-12-13,71.03174603174604,67.0,1.3175318464415466,-0.35535102618849523
2022-12-14,71.03174603174604,67.0,1.3554026659285177,-0.35535102618849523
2022-12-15,71.42857142857143,66.0,1.3086368632231273,-0.35535102618849523
2022-12-16,71.82539682539682,66.0,1.2380419558001765,-0.35535102618849523
2022-12-19,71.82539682539682,65.0,1.253134438860615,-0.35535102618849523
2022-12-20,71.82539682539682,65.0,1.2489805916607506,-0.35535102618849523
2022-12-21,71.82539682539682,65.0,1.3734233457552683,-0.3454052976133627
2022-12-22,71.82539682539682,65.0,1.2968985417116567,-0.33695142832449976
2022-12-23,71.82539682539682,65.0,1.3511606068222994,-0.3303209426077449
2022-12-27,71.82539682539682,65.0,1.3385834288207261,-0.32974077510752886
2022-12-28,71.42857142857143,66.0,1.3019583347614672,-0.32974077510752886
2022-12-29,71.42857142857143,67.0,1.292911605993558,-0.32974077510752886
2022-12-30,71.42857142857143,67.0,1.390902080887474,-0.30611966974158944
2023-01-02,71.03174603174604,68.0,1.3068810400933588,-0.29990358938213146
2023-01-03,71.03174603174604,69.0,1.3819749783605568,-0.29990358938213146
2023-01-04,70.63492063492063,70.0,1.3875628518331795,-0.2922364702985859
2023-01-05,70.63492063492063,71.0,1.3683296627761965,-0.2922364702985859
2023-01-06,70.23809523809523,72.0,1.3557738730621132,-0.2922364702985859
2023-01-09,69.84126984126983,72.0,1.3264035408473405,-0.2922364702985859
2023-01-10,70.23809523809523,72.0,1.340492708160802,-0.2922364702985859
2023-01-11,70.63492063492063,72.0,1.4167142049937933,-0.2922364702985859
2023-01-12,70.63492063492063,71.0,1.4712637197286538,-0.2922364702985859
2023-01-13,70.23809523809523,72.0,1.518813432722045,-0.27640265075153914
2023-01-16,69.84126984126983,72.0,1.4648287379636298,-0.2620742254448891
2023-01-17,69.44444444444444,72.0,1.4163664121425155,-0.2620742254448891
2023-01-18,69.84126984126983,72.0,1.4434069208089726,-0.2564856890542666
2023-01-19,69.44444444444444,72.0,1.4242076569716633,-0.2511100772263717
2023-01-20,69.44444444444444,73.0,1.3588641644089698,-0.2511100772263717
2023-01-23,69.44444444444444,73.0,1.3454467343248824,-0.249594450166013
2023-01-24,69.44444444444444,73.0,1.3931208994359625,-0.249594450166013
2023-01-25,69.44444444444444,73.0,1.348806068776275,-0.249594450166013
2023-01-26,69.44444444444444,73.0,1.2511739645099942,-0.249594450166013
2023-01-27,69.44444444444444,73.0,1.289862789203107,-0.249594450166013
2023-01-30,69.44444444444444,73.0,1.392783019364688,-0.249594450166013
2023-01-31,69.84126984126983,72.0,1.3640285792689895,-0.249594450166013
2023-02-01,70.23809523809523,72.0,1.436934786329331,-0.249594450166013
2023-02-02,70.23809523809523,73.0,1.4365582076776204,-0.249594450166013
2023-02-03,70.23809523809523,73.0,1.449249912413107,-0.249594450166013
2023-02-06,69.84126984126983,74.0,1.537395647418202,-0.249594450166013
2023-02-07,69.44444444444444,74.0,1.49732555293367,-0.249594450166013
2023-02-08,69.44444444444444,75.0,1.5041339897336903,-0.24499370623350358
2023-02-09,69.44444444444444,75.0,1.5061092845703352,-0.2300614671543072
2023-02-10,69.44444444444444,75.0,1.399436407898683,-0.2298879291747471
2023-02-13,69.44444444444444,75.0,1.3557423063717204,-0.2298879291747471
2023-02-14,69.44444444444444,75.0,1.3850639673886296,-0.2298879291747471
2023-02-15,69.44444444444444,75.0,1.334968911488615,-0.2298879291747471
2023-02-16,69.44444444444444,75.0,1.3718413772954487,-0.2298879291747471
2023-02-17,69.44444444444444,75.0,1.3364742159997474,-0.2298879291747471
2023-02-20,69.04761904761905,76.0,1.1748028572537756,-0.2298879291747471
2023-02-21,68.65079365079364,76.0,0.9995651867685686,-0.2298879291747471
2023-02-22,68.25396825396825,76.0,1.0583145846034012,-0.2298879291747471
2023-02-23,68.25396825396825,77.0,0.9434653908981261,-0.2298879291747471
2023-02-24,68.25396825396825,77.0,0.864980978889313,-0.2298879291747471
2023-02-27,68.25396825396825,78.0,0.7878558908033666,-0.2298879291747471
2023-02-28,67.85714285714286,79.0,1.2180770305825777,-0.2298879291747471
2023-03-01,67.85714285714286,80.0,1.235606603426935,-0.2298879291747471
2023-03-02,67.85714285714286,80.0,1.1371172465863413,-0.2298879291747471
2023-03-03,67.85714285714286,80.0,1.2608710228483389,-0.2298879291747471
2023-03-06,67.85714285714286,80.0,1.466439409780509,-0.2298879291747471
2023-03-07,68.25396825396825,79.0,1.559185170180365,-0.2298879291747471
2023-03-08,68.65079365079364,79.0,1.5812528243578454,-0.2298879291747471
2023-03-09,69.04761904761905,79.0,1.6185258499669077,-0.2298879291747471
2023-03-10,69.04761904761905,78.0,1.394183303487629,-0.2298879291747471
2023-03-13,69.44444444444444,77.0,1.4641390688269353,-0.2298879291747471
2023-03-14,69.84126984126983,77.0,1.576332031565285,-0.2298879291747471
2023-03-15,70.23809523809523,77.0,1.7044433840831774,-0.2298879291747471
2023-03-16,70.63492063492063,77.0,1.6623024018411516,-0.2298879291747471
2023-03-17,71.03174603174604,77.0,1.7271612599589767,-0.2298879291747471
2023-03-20,71.03174603174604,76.0,1.755766295649202,-0.2298879291747471
2023-03-21,71.42857142857143,75.0,1.6914337386679537,-0.2298879291747471
2023-03-22,71.82539682539682,75.0,1.635201557320014,-0.2298879291747471
2023-03-23,71.82539682539682,74.0,1.6741087314523833,-0.2298879291747471
2023-03-24,71.82539682539682,74.0,1.6263019865796071,-0.2298879291747471
2023-03-27,71.82539682539682,74.0,1.5162482335540404,-0.2298879291747471
2023-03-28,71.42857142857143,75.0,1.6892705727600836,-0.2298879291747471
2023-03-29,71.03174603174604,75.0,1.70390744354973,-0.2298879291747471
2023-03-30,70.63492063492063,75.0,1.642117688057225,-0.2298879291747471
2023-03-31,70.63492063492063,76.0,1.8278902777735475,-0.22875528170634385
2023-04-03,70.63492063492063,76.0,1.8289593749687936,-0.22875528170634385
2023-04-04,70.23809523809523,77.0,1.7213251561661722,-0.22875528170634385
2023-04-05,70.23809523809523,78.0,1.6467164976326576,-0.22875528170634385
2023-04-06,70.23809523809523,78.0,1.6129234290947836,-0.22875528170634385
2023-04-10,70.23809523809523,78.0,1.7590453034629723,-0.22875528170634385
2023-04-11,70.23809523809523,78.0,1.822061115446013,-0.22875528170634385
2023-04-12,70.23809523809523,78.0,1.8381364589385445,-0.22875528170634385
2023-04-13,70.23809523809523,78.0,1.8425005647459431,-0.22875528170634385
2023-04-14,70.23809523809523,78.0,1.9908838933348534,-0.22875528170634385
2023-04-17,70.23809523809523,78.0,1.8570411527787092,-0.22875528170634385
2023-04-18,70.23809523809523,78.0,1.8477197822992373,-0.22875528170634385
2023-04-19,70.23809523809523,78.0,1.7210409752760867,-0.22875528170634385
2023-04-20,70.23809523809523,78.0,1.6446017765428416,-0.22875528170634385
2023-04-21,70.23809523809523,78.0,1.653008421136477,-0.22875528170634385
2023-04-24,70.23809523809523,78.0,1.772046579825842,-0.22875528170634385
2023-04-25,70.23809523809523,78.0,1.5599575177005003,-0.22875528170634385
2023-04-26,70.23809523809523,78.0,1.5599575177005007,-0.22875528170634385
2023-04-27,70.23809523809523,78.0,1.546121044038707,-0.22875528170634385
2023-04-28,70.23809523809523,78.0,1.832558440032308,-0.22875528170634385
2023-05-01,70.23809523809523,78.0,1.9052161831734684,-0.22875528170634385
2023-05-02,70.23809523809523,78.0,1.5873821051046897,-0.22875528170634385
2023-05-03,69.84126984126983,78.0,1.586088224912914,-0.22875528170634385
2023-05-04,69.84126984126983,78.0,1.4686399558478178,-0.22875528170634385
2023-05-05,70.23809523809523,77.0,1.3362203966725366,-0.22875528170634385
2023-05-08,70.23809523809523,77.0,1.3429451873965152,-0.22875528170634385
2023-05-09,70.23809523809523,77.0,1.3429451873965155,-0.22875528170634385
2023-05-10,70.23809523809523,77.0,1.3429451873965155,-0.22875528170634385
2023-05-11,70.63492063492063,78.0,1.281201390407292,-0.22875528170634385
2023-05-12,71.03174603174604,78.0,1.246499945573168,-0.22875528170634385
2023-05-15,71.42857142857143,78.0,1.2901504496327436,-0.22875528170634385
2023-05-16,71.42857142857143,77.0,1.2642400919939545,-0.22875528170634385
2023-05-17,71.42857142857143,77.0,1.2581354330053014,-0.22875528170634385
2023-05-18,71.42857142857143,77.0,1.2581354330053014,-0.22875528170634385
2023-05-19,71.82539682539682,78.0,1.245974718045128,-0.22875528170634385
2023-05-22,72.22222222222221,78.0,1.2628398249011494,-0.22875528170634385
2023-05-23,72.61904761904762,78.0,1.2972048010415433,-0.22875528170634385
2023-05-24,73.01587301587301,78.0,1.3567954021058395,-0.22875528170634385
2023-05-25,73.4126984126984,79.0,1.4351285312694255,-0.22875528170634385
2023-05-26,73.80952380952381,80.0,1.4619965064197407,-0.22875528170634385
2023-05-29,73.4126984126984,80.0,1.4347441341938834,-0.22875528170634385
2023-05-30,73.4126984126984,81.0,1.489072748628334,-0.22875528170634385
2023-05-31,73.01587301587301,82.0,1.5015791420038367,-0.22875528170634385
2023-06-01,72.61904761904762,82.0,1.5289549139568173,-0.22875528170634385
2023-06-02,72.61904761904762,81.0,1.5294226734143344,-0.22875528170634385
2023-06-05,72.61904761904762,81.0,1.5338895115165523,-0.22875528170634385
2023-06-06,72.61904761904762,81.0,1.622995454984188,-0.22875528170634385
2023-06-07,72.61904761904762,81.0,1.5619636887753452,-0.22875528170634385
2023-06-08,72.61904761904762,81.0,1.8031284373868195,-0.22875528170634385
2023-06-09,73.01587301587301,80.0,1.850541715345269,-0.22875528170634385
2023-06-12,73.4126984126984,80.0,1.9613028579820002,-0.22875528170634385
2023-06-13,73.4126984126984,81.0,1.9608270617863746,-0.22875528170634385
2023-06-14,73.4126984126984,81.0,1.9608270617863746,-0.22875528170634385
2023-06-15,73.80952380952381,82.0,2.0561223357216516,-0.22875528170634385
2023-06-16,73.4126984126984,82.0,2.004014129970808,-0.22875528170634385
2023-06-19,73.4126984126984,81.0,2.0044885141422046,-0.22875528170634385
2023-06-20,73.4126984126984,81.0,2.0044885141422046,-0.22875528170634385
2023-06-21,73.4126984126984,81.0,2.0044885141422046,-0.22875528170634385
2023-06-22,73.01587301587301,80.0,1.9349268677987013,-0.22875528170634385
2023-06-23,73.01587301587301,81.0,1.8715229832904894,-0.22875528170634385
2023-06-26,73.01587301587301,81.0,2.2884830032708146,-0.22875528170634385
2023-06-27,73.4126984126984,80.0,2.1946542823366975,-0.22875528170634385
2023-06-28,73.80952380952381,80.0,2.268883416378491,-0.22875528170634385
2023-06-29,74.20634920634922,80.0,2.282573805673136,-0.22875528170634385
2023-06-30,74.20634920634922,81.0,2.282075472419671,-0.22875528170634385
2023-07-03,73.80952380952381,80.0,2.1040880660512578,-0.22875528170634385
2023-07-04,74.20634920634922,80.0,2.17142975763973,-0.22875528170634385
2023-07-05,74.20634920634922,81.0,2.1709206064309083,-0.22875528170634385
2023-07-06,74.60317460317461,82.0,2.1761368869794797,-0.22875528170634385
2023-07-07,74.20634920634922,82.0,2.3823047619020774,-0.22875528170634385
2023-07-10,73.80952380952381,82.0,2.418928063100312,-0.22875528170634385
2023-07-11,73.4126984126984,82.0,2.4052692972956033,-0.22875528170634385
2023-07-12,73.01587301587301,82.0,2.317172704415784,-0.22875528170634385
2023-07-13,73.01587301587301,83.0,2.2377835558502883,-0.22875528170634385
2023-07-14,73.01587301587301,83.0,2.3670925615925116,-0.22875528170634385
2023-07-17,73.01587301587301,83.0,2.3985345746089135,-0.22875528170634385
2023-07-18,72.61904761904762,84.0,2.47841884113641,-0.22875528170634385
2023-07-19,72.61904761904762,85.0,2.50265707784961,-0.22875528170634385
2023-07-20,72.61904761904762,85.0,2.5747550267755828,-0.22875528170634385
2023-07-21,72.61904761904762,85.0,2.3950256342146545,-0.22875528170634385
2023-07-24,72.61904761904762,85.0,2.3351329791588697,-0.22875528170634385
2023-07-25,72.61904761904762,85.0,2.1830957785070177,-0.22875528170634385
2023-07-26,72.61904761904762,85.0,2.1255258370504437,-0.22875528170634385
2023-07-27,72.61904761904762,84.0,2.0384665099284986,-0.22875528170634385
2023-07-28,72.61904761904762,84.0,1.9463517612697814,-0.22875528170634385
2023-07-31,72.61904761904762,84.0,1.914804108618097,-0.22875528170634385
2023-08-01,72.61904761904762,84.0,1.8975315515372564,-0.22875528170634385
2023-08-02,72.61904761904762,84.0,1.8901441266967638,-0.22875528170634385
2023-08-03,72.22222222222221,85.0,1.943101864183277,-0.22875528170634385
2023-08-04,72.22222222222221,86.0,2.016015741545831,-0.22875528170634385
2023-08-07,72.61904761904762,85.0,2.052080828050832,-0.22875528170634385
2023-08-08,72.61904761904762,84.0,1.969405855966787,-0.22875528170634385
2023-08-09,72.61904761904762,84.0,1.8103982233363052,-0.22875528170634385
2023-08-10,72.61904761904762,84.0,1.8501337290612445,-0.22875528170634385
2023-08-11,72.61904761904762,84.0,1.8419549202623393,-0.22875528170634385
2023-08-14,73.01587301587301,83.0,1.8663519383760896,-0.22875528170634385
2023-08-15,72.61904761904762,83.0,1.8322037746556998,-0.22875528170634385
2023-08-16,73.01587301587301,83.0,1.7691914865843472,-0.22875528170634385
2023-08-17,72.61904761904762,83.0,1.7135749632883635,-0.22875528170634385
2023-08-18,73.01587301587301,83.0,1.7413862539395675,-0.22875528170634385
2023-08-21,73.01587301587301,84.0,1.7408576378775995,-0.22875528170634385
2023-08-22,73.01587301587301,84.0,1.7408576378775995,-0.22875528170634385
2023-08-23,73.01587301587301,84.0,1.7408576378775995,-0.22875528170634385
2023-08-24,72.61904761904762,83.0,1.7167314615797638,-0.22875528170634385
2023-08-25,72.61904761904762,84.0,1.6674626870553928,-0.22875528170634385
2023-08-28,72.61904761904762,84.0,1.6674626870553928,-0.22875528170634385
2023-08-29,72.61904761904762,84.0,1.9272397904960346,-0.22875528170634385
2023-08-30,72.22222222222221,85.0,1.8816021936678784,-0.22875528170634385
2023-08-31,71.82539682539682,85.0,1.7516050862581902,-0.22875528170634385
2023-09-01,71.82539682539682,86.0,1.6311148078947837,-0.22875528170634385
2023-09-04,72.22222222222221,85.0,1.6129766613246665,-0.22875528170634385
2023-09-05,72.61904761904762,85.0,1.5692874739921583,-0.22875528170634385
2023-09-06,73.01587301587301,85.0,1.546418227538013,-0.22875528170634385
2023-09-07,73.01587301587301,84.0,1.553530269934892,-0.22875528170634385
2023-09-08,73.01587301587301,84.0,1.498365366886621,-0.22875528170634385
2023-09-11,73.01587301587301,84.0,1.5551824744755467,-0.22875528170634385
2023-09-12,73.01587301587301,84.0,1.5283776899812986,-0.22875528170634385
2023-09-13,73.01587301587301,84.0,1.510548650095673,-0.22875528170634385
2023-09-14,72.61904761904762,85.0,1.707578722861521,-0.22875528170634385
2023-09-15,72.22222222222221,85.0,1.8040058485693893,-0.22875528170634385
2023-09-18,71.82539682539682,85.0,1.7147432405764296,-0.22875528170634385
2023-09-19,71.42857142857143,85.0,1.5972150777387608,-0.22875528170634385
2023-09-20,71.42857142857143,84.0,1.597775482036664,-0.22875528170634385
2023-09-21,71.82539682539682,85.0,1.5879587772986525,-0.22875528170634385
2023-09-22,72.22222222222221,85.0,1.5867571700115572,-0.22875528170634385
2023-09-25,72.22222222222221,84.0,1.475734175584342,-0.22875528170634385
2023-09-26,72.22222222222221,83.0,1.5708416895479065,-0.22875528170634385
2023-09-27,72.22222222222221,83.0,1.7096728459996913,-0.22875528170634385
2023-09-28,72.22222222222221,83.0,1.8191579116566627,-0.22875528170634385
2023-09-29,72.22222222222221,83.0,1.718023095132985,-0.22875528170634385
2023-10-02,72.22222222222221,83.0,1.5832208325065469,-0.22875528170634385
2023-10-03,72.22222222222221,83.0,1.5220819060009827,-0.22875528170634385
2023-10-04,72.61904761904762,82.0,1.281187421040799,-0.22875528170634385
2023-10-05,72.22222222222221,82.0,1.173858558217971,-0.22875528170634385
2023-10-06,72.61904761904762,82.0,1.1509915815944693,-0.22875528170634385
2023-10-09,72.61904761904762,81.0,1.0486499791188775,-0.22875528170634385
2023-10-10,72.22222222222221,82.0,0.9554820230123743,-0.22875528170634385
2023-10-11,72.22222222222221,81.0,0.9560355148947131,-0.22875528170634385
2023-10-12,72.22222222222221,81.0,0.9560355148947131,-0.22875528170634385
2023-10-13,72.22222222222221,81.0,1.1507366665339585,-0.22875528170634385
2023-10-16,72.22222222222221,81.0,1.090011219721824,-0.22875528170634385
2023-10-17,72.22222222222221,81.0,1.0197986095630083,-0.22875528170634385
2023-10-18,72.61904761904762,80.0,1.082600673664821,-0.22875528170634385
2023-10-19,72.61904761904762,79.0,1.0739170056005416,-0.22875528170634385
2023-10-20,73.01587301587301,78.0,1.0658030419218325,-0.22875528170634385
2023-10-23,73.4126984126984,78.0,0.9703490563792585,-0.22875528170634385
2023-10-24,73.4126984126984,77.0,0.9570232575213096,-0.22875528170634385
2023-10-25,73.4126984126984,77.0,0.9834741126925731,-0.22875528170634385
2023-10-26,73.4126984126984,76.0,0.7545635353431135,-0.22875528170634385
2023-10-27,73.80952380952381,75.0,0.8550740769132714,-0.22875528170634385
2023-10-30,74.20634920634922,75.0,0.7296754240705134,-0.22875528170634385
2023-10-31,74.20634920634922,74.0,0.7794274063121805,-0.22875528170634385
2023-11-01,74.60317460317461,73.0,0.7634628304072782,-0.22875528170634385
2023-11-02,74.60317460317461,72.0,0.768829020946844,-0.22875528170634385
2023-11-03,74.60317460317461,72.0,0.7961703551185961,-0.22875528170634385
2023-11-06,75.0,71.0,0.8088841591803205,-0.22875528170634385
2023-11-07,75.0,70.0,0.6903057712399748,-0.2306995908469902
2023-11-08,75.0,70.0,0.7200096571002251,-0.2502125408157039
2023-11-09,75.0,70.0,0.8293685366498075,-0.2502125408157039
2023-11-10,75.0,70.0,0.8978680331960193,-0.2502125408157039
2023-11-13,75.0,70.0,0.9080798006078717,-0.2502125408157039
2023-11-14,75.0,70.0,1.0322466080206578,-0.2502125408157039
2023-11-15,75.0,70.0,0.9774773824471413,-0.2502125408157039
2023-11-16,75.0,70.0,0.873623962911122,-0.27019681807834817
2023-11-17,75.0,70.0,1.0276392639769918,-0.27019681807834817
2023-11-20,75.0,70.0,1.1058962532532932,-0.27019681807834817
2023-11-21,75.0,70.0,1.004731092974757,-0.27019681807834817
2023-11-22,75.0,70.0,0.9872310737651157,-0.27019681807834817
2023-11-23,75.0,70.0,1.0182936510034775,-0.27019681807834817
2023-11-24,75.0,70.0,1.1081971373712969,-0.27019681807834817
2023-11-27,75.0,70.0,1.2372064116909207,-0.27019681807834817
2023-11-28,75.0,70.0,1.415410598535726,-0.27019681807834817
2023-11-29,75.0,70.0,1.5248191438138496,-0.27019681807834817
2023-11-30,75.0,70.0,1.4336417062659605,-0.27019681807834817
2023-12-01,75.0,70.0,1.2566090806453267,-0.27019681807834817
2023-12-04,75.0,70.0,1.1019618330340666,-0.27019681807834817
2023-12-05,75.0,70.0,0.976726047127579,-0.2703389441851275
2023-12-06,75.0,70.0,0.8998476122689708,-0.29774849161858785
2023-12-07,75.0,70.0,0.9880174859599886,-0.3001113836387137
2023-12-08,75.0,70.0,1.037180287090713,-0.3001113836387137
2023-12-11,75.0,70.0,1.0376229326500532,-0.3001113836387137
2023-12-12,75.0,70.0,0.8038047865022471,-0.3077671537839216
2023-12-13,75.0,70.0,0.9067296282392289,-0.3077671537839216
2023-12-14,75.0,70.0,0.891874668184955,-0.3077671537839216
2023-12-15,75.0,70.0,0.8717035386023657,-0.3077671537839216
2023-12-18,75.39682539682539,69.0,0.9357598110149724,-0.3077671537839216
2023-12-19,75.39682539682539,68.0,1.0161482268469904,-0.3077671537839216
2023-12-20,75.39682539682539,68.0,0.9374052153820696,-0.3077671537839216
2023-12-21,75.39682539682539,68.0,0.9374052153820696,-0.3077671537839216
2023-12-22,75.0,67.0,0.7888203177280054,-0.3077671537839216
2023-12-26,75.0,66.0,0.789364952493103,-0.3077671537839216
2023-12-27,75.0,66.0,0.812319767450855,-0.3077671537839216
2023-12-28,75.0,66.0,0.812319767450855,-0.3077671537839216
2023-12-29,75.39682539682539,67.0,0.8065921426159299,-0.3077671537839216
2024-01-02,75.0,67.0,0.7862629163788112,-0.3077671537839216
2024-01-03,74.60317460317461,67.0,0.6745486181711317,-0.3077671537839216
2024-01-04,74.60317460317461,68.0,0.5840311762095136,-0.3077671537839216
2024-01-05,75.0,67.0,0.6386570616808629,-0.3077671537839216
2024-01-08,75.39682539682539,67.0,0.5126947545922863,-0.3077671537839216
2024-01-09,75.79365079365078,67.0,0.5811162162853533,-0.3077671537839216
2024-01-10,75.39682539682539,67.0,0.5420548889416474,-0.3077671537839216
2024-01-11,75.79365079365078,67.0,0.5705067355876364,-0.3077671537839216
2024-01-12,75.79365079365078,66.0,0.6744379117261387,-0.3077671537839216
2024-01-15,75.79365079365078,66.0,0.6912521774393694,-0.3077671537839216
2024-01-16,75.79365079365078,66.0,0.6154421738905445,-0.3077671537839216
2024-01-17,75.79365079365078,66.0,0.5959131817573448,-0.3077671537839216
2024-01-18,75.79365079365078,66.0,0.709643174718526,-0.3077671537839216
2024-01-19,75.39682539682539,67.0,0.6758665531157649,-0.3077671537839216
2024-01-22,75.39682539682539,68.0,0.6711449872216568,-0.3077671537839216
2024-01-23,75.39682539682539,69.0,0.73492954482867,-0.3077671537839216
2024-01-24,75.39682539682539,69.0,0.6047222024581829,-0.3077671537839216
2024-01-25,75.39682539682539,69.0,0.604722202458183,-0.3077671537839216
2024-01-26,75.0,68.0,0.5085990070228587,-0.3077671537839216
2024-01-29,75.0,67.0,0.5091496352190881,-0.3077671537839216
2024-01-30,75.0,67.0,0.5091496352190881,-0.3077671537839216
2024-01-31,74.60317460317461,66.0,0.572212810392076,-0.3077671537839216
2024-02-01,74.20634920634922,66.0,0.5468842103345524,-0.3077671537839216
2024-02-02,74.20634920634922,67.0,0.693712073564565,-0.3077671537839216
